"","x"
"907",1.345072e-06
"908",1.430594e-06
"909",1.522539e-06
"910",1.626384e-06
"911",1.645452e-06
"912",1.685529e-06
"913",1.74671e-06
"914",1.830185e-06
"915",1.895969e-06
"916",1.960712e-06
"917",2.042808e-06
"918",2.141752e-06
"919",2.181445e-06
"920",2.062978e-06
"921",1.918984e-06
"922",1.746497e-06
"923",1.547588e-06
"924",1.384492e-06
"925",1.205704e-06
"926",1.015607e-06
"927",8.191029e-07
"928",5.953374e-07
"929",3.641846e-07
"930",1.43328e-07
"931",1.61956e-17
"932",3.025797e-19
"933",2.95444e-19
"934",2.884766e-19
"935",2.816735e-19
"936",2.750308e-19
